trade_time,goods_code,goods_name,open,high,low,close,maprice_80,stdprice_80,stdmux_80,highstdmux_80,lowstdmux_80,maprice_100,stdprice_100,stdmux_100,highstdmux_100,lowstdmux_100,maprice_120,stdprice_120,stdmux_120,highstdmux_120,lowstdmux_120,maprice_140,stdprice_140,stdmux_140,highstdmux_140,lowstdmux_140,maprice_160,stdprice_160,stdmux_160,highstdmux_160,lowstdmux_160,maprice_180,stdprice_180,stdmux_180,highstdmux_180,lowstdmux_180,maprice_200,stdprice_200,stdmux_200,highstdmux_200,lowstdmux_200,maprice_220,stdprice_220,stdmux_220,highstdmux_220,lowstdmux_220,maprice_240,stdprice_240,stdmux_240,highstdmux_240,lowstdmux_240,maprice_260,stdprice_260,stdmux_260,highstdmux_260,lowstdmux_260
2019-10-24 14:15:00,bu1912.SHF,沥青,0.0,2996.0,2992.0,2994.0,2987.6054,12.3149,0.5193,0.6817,0.3569,2981.7694,17.6256,0.6939,0.8074,0.5804,2980.1343,16.504,0.8401,0.9613,0.719,2978.7817,15.5371,0.9795,1.1082,0.8508,2978.1109,14.9347,1.0639,1.1978,0.93,2976.9613,14.8233,1.1495,1.2844,1.0145,2973.9003,15.2997,1.3137,1.4445,1.183,2973.2669,14.9093,1.3906,1.5248,1.2565,2972.2338,14.8643,1.4643,1.5989,1.3298,2973.2551,14.4762,1.433,1.5712,1.2949
2019-10-24 14:20:00,bu1912.SHF,沥青,0.0,2994.0,2986.0,2988.0,2987.779,11.8454,0.0187,0.5252,-0.1502,2982.1405,17.434,0.3361,0.6802,0.2214,2980.197,16.5274,0.4721,0.8352,0.3511,2978.8489,15.5643,0.588,0.9735,0.4595,2978.1904,14.9283,0.6571,1.059,0.5231,2977.0866,14.8107,0.7369,1.142,0.6018,2973.9802,15.333,0.9144,1.3057,0.7839,2973.3575,14.9466,0.9797,1.3811,0.8458,2972.3744,14.8799,1.0501,1.4533,0.9157,2973.3094,14.517,1.012,1.4253,0.8742
2019-10-24 14:25:00,bu1912.SHF,沥青,0.0,2990.0,2986.0,2986.0,2987.8463,11.4681,-0.161,0.1878,-0.161,2982.3703,17.2554,0.2104,0.4422,0.2103,2980.2299,16.5436,0.3488,0.5906,0.3488,2978.8982,15.5816,0.4558,0.7125,0.4558,2978.2385,14.9107,0.5205,0.7888,0.5205,2977.1569,14.8083,0.5972,0.8673,0.5972,2974.0638,15.356,0.7773,1.0378,0.7773,2973.4261,14.9581,0.8406,1.108,0.8406,2972.6093,14.8434,0.9021,1.1716,0.9021,2973.3944,14.5463,0.8666,1.1416,0.8666
2019-10-24 14:30:00,bu1912.SHF,沥青,0.0,2990.0,2982.0,2990.0,2988.0509,11.0095,0.177,0.177,-0.5496,2982.6291,17.0877,0.4314,0.4314,-0.0368,2980.3343,16.5808,0.5829,0.5829,0.1005,2979.0384,15.6205,0.7017,0.7017,0.1896,2978.3746,14.9228,0.779,0.779,0.2429,2977.275,14.8337,0.8578,0.8578,0.3185,2974.4981,15.3602,1.0092,1.0092,0.4884,2973.5508,14.9949,1.097,1.097,0.5635,2972.8097,14.8667,1.1563,1.1563,0.6182,2973.5159,14.5954,1.1294,1.1294,0.5813
2019-10-24 14:35:00,bu1912.SHF,沥青,0.0,2990.0,2986.0,2990.0,2988.1756,10.6462,0.1714,0.1714,-0.2044,2982.8788,16.8424,0.4228,0.4228,0.1853,2980.5078,16.6079,0.5715,0.5715,0.3307,2979.1136,15.6566,0.6953,0.6953,0.4398,2978.427,14.9332,0.775,0.775,0.5071,2977.3211,14.8577,0.8534,0.8534,0.5841,2974.9042,15.2723,0.9884,0.9884,0.7265,2973.603,15.0162,1.092,1.092,0.8256,2972.8815,14.9085,1.1482,1.1482,0.8799,2973.5747,14.6389,1.122,1.122,0.8488
2019-10-24 14:40:00,bu1912.SHF,沥青,0.0,2990.0,2982.0,2986.0,2988.5376,10.3715,-0.2447,0.141,-0.6303,2983.386,16.5275,0.1582,0.4002,-0.0839,2980.6807,16.6138,0.3202,0.5609,0.0794,2979.1746,15.6742,0.4355,0.6906,0.1803,2978.515,14.9454,0.5008,0.7685,0.2332,2977.3974,14.8603,0.5789,0.8481,0.3097,2975.4089,15.1193,0.7005,0.9651,0.4359,2973.7419,15.0074,0.8168,1.0833,0.5503,2972.9918,14.9245,0.8716,1.1396,0.6036,2973.6545,14.6695,0.8416,1.1143,0.5689
2019-10-24 14:45:00,bu1912.SHF,沥青,0.0,2992.0,2984.0,2992.0,2988.7847,10.0921,0.3186,0.3186,-0.4741,2984.37,16.138,0.4728,0.4728,-0.0229,2980.7488,16.6438,0.676,0.676,0.1953,2979.2345,15.7174,0.8122,0.8122,0.3032,2978.5802,14.9888,0.8953,0.8953,0.3616,2977.5121,14.9011,0.9723,0.9723,0.4354,2975.6756,15.0144,1.0873,1.0873,0.5544,2973.8257,15.0521,1.2074,1.2074,0.6759,2973.062,14.9554,1.2663,1.2663,0.7314,2973.7154,14.7273,1.2415,1.2415,0.6983
2019-10-24 14:50:00,bu1912.SHF,沥青,0.0,2992.0,2986.0,2988.0,2989.0855,9.9313,-0.1093,0.2935,-0.3107,2985.0203,15.7031,0.1898,0.4445,0.0624,2980.8128,16.6485,0.4317,0.672,0.3116,2979.3221,15.7304,0.5517,0.8059,0.4245,2978.6559,14.9939,0.6232,0.89,0.4898,2977.6536,14.9105,0.6939,0.9622,0.5598,2975.9578,14.8603,0.8104,1.0795,0.6758,2973.9072,15.0672,0.9353,1.2008,0.8026,2973.1399,14.9784,0.9921,1.2592,0.8586,2973.7474,14.7644,0.9653,1.2363,0.8299
2019-10-24 14:55:00,bu1912.SHF,沥青,0.0,2990.0,2986.0,2990.0,2989.4764,9.868,0.0531,0.0531,-0.3523,2985.4138,15.3475,0.2988,0.2988,0.0382,2980.869,16.6701,0.5477,0.5477,0.3078,2979.4463,15.7235,0.6712,0.6712,0.4168,2978.7036,15.0162,0.7523,0.7523,0.4859,2977.715,14.952,0.8216,0.8216,0.5541,2976.2101,14.6871,0.9389,0.9389,0.6666,2973.9817,15.1083,1.0602,1.0602,0.7955,2973.1961,15.0103,1.1195,1.1195,0.853,2973.675,14.8011,1.103,1.103,0.8327
2019-10-24 15:00:00,bu1912.SHF,沥青,0.0,2992.0,2986.0,2990.0,2989.7026,9.802,0.0303,0.2344,-0.3777,2985.6234,15.0595,0.2906,0.4234,0.025,2981.0147,16.6824,0.5386,0.6585,0.2988,2979.6848,15.7144,0.6564,0.7837,0.4019,2978.83,15.0372,0.7428,0.8758,0.4768,2977.8286,14.9929,0.8118,0.9452,0.545,2976.7138,14.6754,0.9053,1.0416,0.6328,2974.1059,15.1382,1.0499,1.1821,0.7857,2973.3959,15.0068,1.1064,1.2397,0.8399,2972.8258,14.7665,1.1631,1.2985,0.8922
2019-10-24 21:05:00,bu1912.SHF,沥青,0.0,3004.0,2986.0,2994.0,2990.0093,9.6857,0.412,1.4445,-0.4139,2986.0255,14.7805,0.5395,1.2161,-0.0017,2981.4054,16.7089,0.7538,1.3523,0.275,2980.1367,15.7287,0.8814,1.5172,0.3728,2979.2013,15.0821,0.9812,1.6442,0.4508,2978.1883,15.0562,1.0502,1.7144,0.5188,2977.1739,14.6728,1.1468,1.8283,0.6015,2974.4481,15.1902,1.2871,1.9455,0.7605,2973.8115,15.0244,1.3437,2.0093,0.8112,2972.9049,14.7781,1.4275,2.1041,0.8861
2019-10-24 21:10:00,bu1912.SHF,沥青,0.0,3004.0,2992.0,3000.0,2990.3991,9.5836,1.0018,1.4192,0.167,2986.4272,14.4952,0.9364,1.2123,0.3845,2981.7538,16.796,1.0863,1.3245,0.61,2980.6049,15.7771,1.2293,1.4829,0.7223,2979.5271,15.1661,1.3499,1.6137,0.8224,2978.4939,15.1626,1.4184,1.6822,0.8907,2977.5242,14.7665,1.5221,1.793,0.9803,2974.7431,15.2769,1.6533,1.9151,1.1296,2974.13,15.082,1.7153,1.9805,1.1849,2973.1409,14.8864,1.8043,2.073,1.2669
2019-10-24 21:15:00,bu1912.SHF,沥青,0.0,3002.0,2990.0,2990.0,2990.5296,9.39,-0.0564,1.2216,-0.0564,2986.5843,14.0043,0.2439,1.1008,0.2439,2981.9091,16.8168,0.4811,1.1947,0.4811,2981.0422,15.7724,0.5679,1.3288,0.5679,2979.6744,15.1635,0.681,1.4723,0.681,2978.7115,15.1563,0.7448,1.5366,0.7448,2977.7383,14.7883,0.8291,1.6406,0.8291,2974.8997,15.2776,0.9884,1.7739,0.9884,2974.2928,15.0729,1.0421,1.8382,1.0421,2973.2771,14.9326,1.1199,1.9235,1.1199
2019-10-24 21:20:00,bu1912.SHF,沥青,0.0,2996.0,2986.0,2994.0,2990.6719,9.246,0.36,0.5763,-0.5053,2986.8315,13.5037,0.5309,0.679,-0.0616,2982.0809,16.8658,0.7067,0.8253,0.2324,2981.304,15.8008,0.8035,0.9301,0.2972,2979.8577,15.2022,0.9303,1.0618,0.404,2979.1839,15.1456,0.9782,1.1103,0.45,2978.0085,14.848,1.077,1.2117,0.5382,2975.0888,15.3246,1.234,1.3646,0.712,2974.4821,15.1199,1.2909,1.4232,0.7618,2973.4274,14.9998,1.3715,1.5049,0.8382
2019-10-24 21:25:00,bu1912.SHF,沥青,0.0,2994.0,2980.0,2986.0,2990.6203,9.0886,-0.5084,0.3719,-1.1685,2986.9732,12.9929,-0.0749,0.5408,-0.5367,2982.1494,16.8678,0.2283,0.7026,-0.1274,2981.4061,15.8024,0.2907,0.797,-0.089,2979.9862,15.1894,0.3959,0.9226,0.0009,2979.3001,15.0752,0.4444,0.9751,0.0464,2978.1549,14.8564,0.5281,1.0666,0.1242,2975.2026,15.3303,0.7043,1.2262,0.3129,2974.591,15.1323,0.754,1.2826,0.3574,2973.5311,15.0277,0.8297,1.3621,0.4305
2019-10-24 21:30:00,bu1912.SHF,沥青,0.0,2990.0,2984.0,2986.0,2990.6837,8.9258,-0.5247,-0.0766,-0.7488,2987.1398,12.6147,-0.0904,0.2267,-0.2489,2982.251,16.874,0.2222,0.4592,0.1036,2981.4947,15.8139,0.2849,0.5378,0.1584,2980.0634,15.1649,0.3915,0.6552,0.2596,2979.4154,15.018,0.4384,0.7048,0.3053,2978.2774,14.8573,0.5198,0.789,0.3852,2975.282,15.3413,0.6986,0.9594,0.5683,2974.6765,15.1305,0.7484,1.0128,0.6162,2973.5996,15.0552,0.8237,1.0893,0.6908
2019-10-24 21:35:00,bu1912.SHF,沥青,0.0,2992.0,2984.0,2990.0,2990.8902,8.7895,-0.1013,0.1263,-0.7839,2987.5365,12.3218,0.1999,0.3622,-0.287,2982.493,16.8643,0.4451,0.5637,0.0894,2981.5701,15.84,0.5322,0.6585,0.1534,2980.1526,15.156,0.6497,0.7817,0.2539,2979.4983,14.9602,0.702,0.8357,0.3009,2978.4051,14.8667,0.7799,0.9144,0.3763,2975.3632,15.3627,0.9527,1.0829,0.5622,2974.7582,15.1449,1.0064,1.1385,0.6102,2973.647,15.0988,1.0831,1.2155,0.6857
2019-10-24 21:40:00,bu1912.SHF,沥青,0.0,2990.0,2986.0,2988.0,2991.1228,8.4993,-0.3674,-0.1321,-0.6027,2987.6744,12.0526,0.027,0.193,-0.1389,2982.6221,16.8305,0.3195,0.4384,0.2007,2981.6166,15.8526,0.4027,0.5288,0.2765,2980.2091,15.1562,0.514,0.646,0.3821,2979.546,14.9063,0.5671,0.7013,0.433,2978.459,14.8656,0.6418,0.7764,0.5073,2975.4237,15.3802,0.8177,0.9477,0.6877,2974.8085,15.1566,0.8703,1.0023,0.7384,2973.6919,15.1339,0.9454,1.0776,0.8133
2019-10-24 21:45:00,bu1912.SHF,沥青,0.0,2988.0,2986.0,2986.0,2991.3437,8.2622,-0.6468,-0.4047,-0.6468,2987.9687,11.8116,-0.1667,0.0027,-0.1667,2982.868,16.7727,0.1867,0.306,0.1867,2981.6493,15.8575,0.2744,0.4005,0.2744,2980.2644,15.1556,0.3784,0.5104,0.3784,2979.5853,14.8573,0.4318,0.5664,0.4318,2978.4954,14.8553,0.5052,0.6398,0.5052,2975.4664,15.3982,0.6841,0.814,0.6841,2974.8369,15.1658,0.7361,0.8679,0.7361,2973.8145,15.1493,0.8044,0.9364,0.8044
2019-10-24 21:50:00,bu1912.SHF,沥青,0.0,2988.0,2982.0,2986.0,2991.3979,8.0142,-0.6735,-0.424,-1.1727,2988.0258,11.5606,-0.1752,-0.0022,-0.5212,2982.9525,16.7126,0.1823,0.302,-0.057,2981.6763,15.862,0.2726,0.3987,0.0204,2980.3309,15.1603,0.3739,0.5059,0.1101,2979.6429,14.8319,0.4286,0.5635,0.1589,2978.5405,14.8441,0.5025,0.6373,0.2331,2975.5608,15.4116,0.6774,0.8071,0.4178,2974.9063,15.1418,0.7326,0.8647,0.4685,2973.8471,15.1751,0.8008,0.9326,0.5373
2019-10-24 21:55:00,bu1912.SHF,沥青,0.0,2986.0,2982.0,2984.0,2991.5421,7.8801,-0.9571,-0.7033,-1.2109,2988.1999,11.2065,-0.3748,-0.1963,-0.5532,2983.2759,16.586,0.0437,0.1642,-0.0769,2981.722,15.8608,0.1436,0.2697,0.0175,2980.3561,15.159,0.2404,0.3723,0.1084,2979.6886,14.7735,0.2918,0.4272,0.1565,2978.5671,14.8255,0.3665,0.5014,0.2316,2975.6159,15.4127,0.544,0.6737,0.4142,2974.955,15.1363,0.5976,0.7297,0.4654,2973.9268,15.1871,0.6633,0.795,0.5316
2019-10-24 22:00:00,bu1912.SHF,沥青,0.0,2988.0,2978.0,2984.0,2992.6026,7.4934,-1.148,-0.6142,-1.9487,2988.2638,10.7789,-0.3956,-0.0245,-0.9522,2983.5708,16.3758,0.0262,0.2705,-0.3402,2981.7705,15.8592,0.1406,0.3928,-0.2377,2980.4233,15.1618,0.2359,0.4997,-0.1598,2979.7686,14.7395,0.2871,0.5585,-0.12,2978.6978,14.7848,0.3586,0.6292,-0.0472,2975.7227,15.4186,0.5368,0.7963,0.1477,2975.0768,15.1466,0.5891,0.8532,0.193,2974.0984,15.1749,0.6525,0.9161,0.2571
2019-10-24 22:05:00,bu1912.SHF,沥青,0.0,2988.0,2982.0,2984.0,2992.9252,7.1581,-1.2469,-0.6881,-1.5263,2988.2957,10.4389,-0.4115,-0.0283,-0.6031,2983.7518,16.1878,0.0153,0.2624,-0.1082,2981.7875,15.8614,0.1395,0.3917,0.0134,2980.4621,15.1643,0.2333,0.4971,0.1014,2979.8044,14.7044,0.2853,0.5574,0.1493,2978.7573,14.7643,0.3551,0.626,0.2196,2975.8038,15.424,0.5314,0.7907,0.4017,2975.1406,15.14,0.5852,0.8494,0.4531,2974.3225,15.1214,0.64,0.9045,0.5077
2019-10-24 22:10:00,bu1912.SHF,沥青,0.0,2986.0,2982.0,2984.0,2993.0913,6.8017,-1.3366,-1.0426,-1.6307,2988.4263,10.0248,-0.4415,-0.242,-0.641,2983.8967,15.9937,0.0065,0.1315,-0.1186,2981.7965,15.8656,0.1389,0.2649,0.0128,2980.5208,15.1695,0.2294,0.3612,0.0975,2979.8474,14.6791,0.2829,0.4191,0.1466,2978.7832,14.7518,0.3536,0.4892,0.2181,2976.1342,15.39,0.5111,0.6411,0.3811,2975.1727,15.1393,0.5831,0.7152,0.451,2974.4301,15.1073,0.6335,0.7658,0.5011
2019-10-24 22:15:00,bu1912.SHF,沥青,0.0,2986.0,2982.0,2984.0,2993.2269,6.4207,-1.4371,-1.1256,-1.7486,2988.5069,9.7011,-0.4646,-0.2584,-0.6707,2984.0897,15.7296,-0.0057,0.1214,-0.1328,2981.9461,15.8574,0.1295,0.2556,0.0034,2980.581,15.1715,0.2254,0.3572,0.0935,2979.8799,14.653,0.2812,0.4177,0.1447,2978.8112,14.7386,0.3521,0.4878,0.2164,2976.5018,15.2679,0.4911,0.6221,0.3601,2975.2097,15.1235,0.5812,0.7135,0.449,2974.4893,15.1126,0.6293,0.7617,0.497
2019-10-24 22:20:00,bu1912.SHF,沥青,0.0,2986.0,2982.0,2984.0,2993.2717,6.1722,-1.5022,-1.1781,-1.8262,2988.8199,9.4625,-0.5094,-0.298,-0.7207,2984.4979,15.4198,-0.0323,0.0974,-0.162,2982.0703,15.8487,0.1218,0.248,-0.0044,2980.5929,15.1763,0.2245,0.3563,0.0927,2979.9175,14.6501,0.2787,0.4152,0.1422,2978.8331,14.7247,0.3509,0.4867,0.2151,2976.9179,15.1034,0.4689,0.6013,0.3365,2975.2857,15.0978,0.5772,0.7097,0.4447,2974.5382,15.1117,0.6261,0.7585,0.4938
2019-10-24 22:25:00,bu1912.SHF,沥青,0.0,2988.0,2984.0,2986.0,2993.3432,5.8823,-1.2484,-0.9084,-1.5884,2989.0005,9.2081,-0.3259,-0.1087,-0.5431,2985.3085,15.0192,0.046,0.1792,-0.0871,2982.1014,15.8363,0.2462,0.3725,0.1199,2980.6202,15.1784,0.3544,0.4862,0.2227,2979.9516,14.6525,0.4128,0.5493,0.2763,2978.9169,14.7237,0.4811,0.6169,0.3452,2977.1405,14.9612,0.5922,0.7258,0.4585,2975.3415,15.1016,0.7058,0.8382,0.5734,2974.5798,15.1021,0.7562,0.8886,0.6238
2019-10-24 22:30:00,bu1912.SHF,沥青,0.0,2990.0,2984.0,2988.0,2993.5271,5.8934,-0.9379,-0.5985,-1.6166,2989.2441,9.0676,-0.1372,0.0834,-0.5783,2985.8575,14.604,0.1467,0.2837,-0.1272,2982.1584,15.8296,0.369,0.4954,0.1163,2980.7034,15.1804,0.4807,0.6124,0.2172,2980.0227,14.6465,0.5447,0.6812,0.2716,2979.053,14.7217,0.6077,0.7436,0.336,2977.4044,14.8015,0.7158,0.851,0.4456,2975.422,15.1052,0.8327,0.9651,0.5679,2974.6574,15.1139,0.8828,1.0151,0.6181
2019-10-24 22:35:00,bu1912.SHF,沥青,0.0,2990.0,2986.0,2986.0,2993.6077,5.9128,-1.2867,-0.6102,-1.2867,2989.5444,9.0135,-0.3932,0.0506,-0.3932,2986.1744,14.2504,-0.0122,0.2685,-0.0122,2982.1966,15.8237,0.2404,0.4931,0.2404,2980.8076,15.1452,0.3428,0.607,0.3428,2980.0566,14.6408,0.4059,0.6792,0.4059,2979.1089,14.7367,0.4676,0.7391,0.4676,2977.63,14.6068,0.573,0.8469,0.573,2975.4901,15.1183,0.6952,0.9598,0.6952,2974.705,15.1174,0.7472,1.0117,0.7472
2019-10-24 22:40:00,bu1912.SHF,沥青,0.0,2988.0,2984.0,2986.0,2993.5739,5.938,-1.2755,-0.9387,-1.6123,2989.7136,8.9582,-0.4145,-0.1913,-0.6378,2986.3027,13.9613,-0.0217,0.1216,-0.1649,2982.2485,15.8088,0.2373,0.3638,0.1108,2980.9478,15.1087,0.3344,0.4668,0.202,2980.0942,14.6344,0.4036,0.5402,0.2669,2979.1355,14.7514,0.4653,0.6009,0.3298,2978.0275,14.567,0.5473,0.6846,0.41,2975.5216,15.1201,0.693,0.8253,0.5607,2974.8101,15.0863,0.7417,0.8743,0.6092
2019-10-24 22:45:00,bu1912.SHF,沥青,0.0,2988.0,2986.0,2988.0,2993.5512,5.943,-0.9341,-0.9341,-1.2706,2989.83,8.8431,-0.2069,-0.2069,-0.4331,2986.4209,13.6641,0.1156,0.1156,-0.0308,2982.2919,15.789,0.3615,0.3615,0.2349,2981.0613,15.0773,0.4602,0.4602,0.3276,2980.143,14.6342,0.5369,0.5369,0.4002,2979.1743,14.7706,0.5975,0.5975,0.4621,2978.1672,14.5201,0.6772,0.6772,0.5394,2975.5429,15.1286,0.8234,0.8234,0.6912,2974.907,15.0613,0.8693,0.8693,0.7365
2019-10-24 22:50:00,bu1912.SHF,沥青,0.0,2992.0,2986.0,2988.0,2993.6217,5.943,-0.9459,-0.2729,-1.2825,2989.9388,8.6882,-0.2231,0.2372,-0.4533,2986.5249,13.312,0.1108,0.4113,-0.0394,2982.3337,15.7783,0.3591,0.6126,0.2324,2981.235,15.0307,0.4501,0.7162,0.317,2980.1977,14.6245,0.5335,0.807,0.3968,2979.2148,14.7856,0.5942,0.8647,0.4589,2978.264,14.5238,0.6704,0.9458,0.5326,2975.5914,15.129,0.8202,1.0846,0.688,2974.9838,15.0349,0.8657,1.1318,0.7327
2019-10-24 22:55:00,bu1912.SHF,沥青,0.0,2990.0,2986.0,2988.0,2993.9327,5.897,-1.006,-0.6669,-1.3452,2990.0499,8.5275,-0.2404,-0.0059,-0.4749,2986.6178,12.8476,0.1076,0.2633,-0.0481,2982.3889,15.782,0.3555,0.4823,0.2288,2981.5557,15.0082,0.4294,0.5626,0.2961,2980.244,14.6036,0.5311,0.6681,0.3941,2979.3254,14.7601,0.5877,0.7232,0.4522,2978.3738,14.5266,0.6627,0.8003,0.525,2975.6382,15.1107,0.8181,0.9504,0.6857,2975.0371,15.0072,0.8638,0.997,0.7305
2019-10-24 23:00:00,bu1912.SHF,沥青,0.0,2988.0,2984.0,2984.0,2993.8802,5.943,-1.6625,-0.9894,-1.6625,2990.0657,8.4119,-0.7211,-0.2456,-0.7211,2986.7208,12.3524,-0.2203,0.1036,-0.2203,2982.4176,15.7802,0.1003,0.3538,0.1003,2981.6774,14.9843,0.155,0.4219,0.155,2980.2998,14.589,0.2536,0.5278,0.2536,2979.6569,14.6951,0.2955,0.5677,0.2955,2978.5252,14.5322,0.3767,0.652,0.3767,2975.7118,15.1035,0.5488,0.8136,0.5488,2975.1137,15.0004,0.5924,0.8591,0.5924
2019-10-25 09:05:00,bu1912.SHF,沥青,0.0,2990.0,2982.0,2988.0,2993.8369,5.9244,-0.9852,-0.6476,-1.998,2990.0731,8.2796,-0.2504,-0.0088,-0.9751,2986.8715,11.8846,0.095,0.2632,-0.4099,2982.4785,15.7829,0.3498,0.4766,-0.0303,2981.7678,14.9865,0.4159,0.5493,0.0155,2980.4111,14.5764,0.5206,0.6578,0.109,2979.7541,14.6256,0.5638,0.7005,0.1536,2978.6502,14.5406,0.643,0.7806,0.2304,2975.7993,15.1087,0.8075,0.9399,0.4104,2975.1959,15.0124,0.8529,0.9861,0.4532
2019-10-25 09:10:00,bu1912.SHF,沥青,0.0,2988.0,2984.0,2984.0,2993.8368,5.9244,-1.6604,-0.9852,-1.6604,2990.145,8.1575,-0.7533,-0.2629,-0.7533,2987.0177,11.5367,-0.2616,0.0851,-0.2616,2982.5489,15.7805,0.092,0.3454,0.092,2981.8273,14.9897,0.1449,0.4118,0.1449,2980.4545,14.541,0.2438,0.5189,0.2438,2979.8326,14.5569,0.2863,0.5611,0.2863,2978.7353,14.5287,0.3624,0.6377,0.3624,2975.8389,15.1066,0.5402,0.805,0.5402,2975.2412,14.997,0.584,0.8508,0.584
2019-10-25 09:15:00,bu1912.SHF,沥青,0.0,2986.0,2972.0,2972.0,2993.3801,6.2561,-3.4175,-1.1797,-3.4175,2990.0266,8.2313,-2.19,-0.4892,-2.19,2987.1451,11.3274,-1.337,-0.1011,-1.337,2982.6057,15.7609,-0.6729,0.2154,-0.6729,2981.7496,14.9994,-0.65,0.2834,-0.65,2980.4145,14.5081,-0.58,0.385,-0.58,2979.795,14.4682,-0.5388,0.4289,-0.5388,2978.7546,14.5005,-0.4658,0.4997,-0.4658,2975.8406,15.086,-0.2546,0.6734,-0.2546,2975.249,14.9667,-0.2171,0.7183,-0.2171
2019-10-25 09:20:00,bu1912.SHF,沥青,0.0,2976.0,2966.0,2972.0,2992.7253,6.5909,-3.1445,-2.5376,-4.0549,2989.7964,8.1871,-2.1737,-1.6851,-2.9066,2986.9497,11.1529,-1.3404,-0.9818,-1.8784,2982.5089,15.7288,-0.6681,-0.4138,-1.0496,2981.6076,15.005,-0.6403,-0.3737,-1.0402,2980.3184,14.4947,-0.5739,-0.2979,-0.9878,2979.7036,14.394,-0.5352,-0.2573,-0.952,2978.6882,14.4721,-0.4621,-0.1858,-0.8767,2975.8221,15.0717,-0.2536,0.0118,-0.6517,2975.2288,14.9437,-0.2161,0.0516,-0.6176
2019-10-25 09:25:00,bu1912.SHF,沥青,0.0,2974.0,2968.0,2972.0,2992.5536,6.8835,-2.9859,-2.6954,-3.567,2989.8588,8.1871,-2.1813,-1.937,-2.6699,2987.112,11.0123,-1.3723,-1.1907,-1.7355,2982.6604,15.6819,-0.6798,-0.5523,-0.9349,2981.5782,15.0106,-0.6381,-0.5049,-0.9046,2980.3197,14.4887,-0.5742,-0.4362,-0.8503,2979.6936,14.3333,-0.5368,-0.3972,-0.8158,2978.6806,14.4435,-0.4625,-0.3241,-0.7395,2975.8314,15.0667,-0.2543,-0.1216,-0.5198,2975.2265,14.927,-0.2162,-0.0822,-0.4841
2019-10-25 09:30:00,bu1912.SHF,沥青,0.0,2978.0,2972.0,2974.0,2992.4799,7.1377,-2.5891,-2.0287,-2.8693,2989.841,8.1476,-1.9442,-1.4533,-2.1897,2987.1065,10.8496,-1.208,-0.8393,-1.3924,2982.6842,15.6274,-0.5557,-0.2997,-0.6837,2981.5554,15.0106,-0.5033,-0.2369,-0.6366,2980.3381,14.4843,-0.4376,-0.1614,-0.5757,2979.7058,14.2934,-0.3992,-0.1193,-0.5391,2978.6836,14.4128,-0.325,-0.0474,-0.4637,2975.8866,15.0566,-0.1253,0.1404,-0.2581,2975.2584,14.8776,-0.0846,0.1843,-0.219
2019-10-25 09:35:00,bu1912.SHF,沥青,0.0,2978.0,2974.0,2974.0,2992.4184,7.3725,-2.4983,-1.9557,-2.4983,2989.9213,8.1822,-1.9459,-1.457,-1.9459,2987.2268,10.602,-1.2476,-0.8703,-1.2476,2982.9408,15.517,-0.5762,-0.3184,-0.5762,2981.5687,15.0106,-0.5042,-0.2377,-0.5042,2980.3357,14.4798,-0.4376,-0.1613,-0.4376,2979.7231,14.2284,-0.4022,-0.1211,-0.4022,2978.6844,14.3817,-0.3257,-0.0476,-0.3257,2975.9164,15.0411,-0.1274,0.1385,-0.1274,2975.2829,14.8536,-0.0864,0.1829,-0.0864
2019-10-25 09:40:00,bu1912.SHF,沥青,0.0,2976.0,2968.0,2970.0,2992.0476,7.7214,-2.8554,-2.0783,-3.1144,2990.6476,8.1327,-2.5388,-1.8011,-2.7848,2987.1637,10.3451,-1.6591,-1.0791,-1.8524,2983.0721,15.3486,-0.8517,-0.4608,-0.982,2981.4873,15.0235,-0.7646,-0.3652,-0.8977,2980.28,14.4903,-0.7094,-0.2954,-0.8475,2979.6827,14.1956,-0.6821,-0.2594,-0.823,2978.6945,14.3351,-0.6065,-0.188,-0.746,2975.9094,15.0338,-0.3931,0.006,-0.5261,2975.2941,14.8477,-0.3566,0.0475,-0.4913
2019-10-25 09:45:00,bu1912.SHF,沥青,0.0,2972.0,2968.0,2968.0,2991.8334,8.11,-2.9388,-2.4456,-2.9388,2990.8155,8.1822,-2.7884,-2.2996,-2.7884,2987.1152,10.2013,-1.8738,-1.4817,-1.8738,2983.1573,15.2156,-0.9962,-0.7333,-0.9962,2981.4329,15.0491,-0.8926,-0.6268,-0.8926,2980.2512,14.5081,-0.8444,-0.5687,-0.8444,2979.654,14.1688,-0.8225,-0.5402,-0.8225,2978.6905,14.3136,-0.7469,-0.4674,-0.7469,2975.9311,15.0296,-0.5277,-0.2616,-0.5277,2975.3014,14.8277,-0.4924,-0.2226,-0.4924
2019-10-25 09:50:00,bu1912.SHF,沥青,0.0,2972.0,2968.0,2970.0,2991.0215,8.2553,-2.5464,-2.3042,-2.7887,2990.8046,8.1822,-2.5427,-2.2982,-2.7871,2987.1274,9.981,-1.716,-1.5156,-1.9164,2983.2101,15.069,-0.8766,-0.7439,-1.0094,2981.3793,15.0678,-0.7552,-0.6225,-0.8879,2980.2506,14.5213,-0.7059,-0.5682,-0.8436,2979.6457,14.1461,-0.6819,-0.5405,-0.8232,2978.672,14.2959,-0.6066,-0.4667,-0.7465,2976.2095,14.9841,-0.4144,-0.2809,-0.5479,2975.3029,14.8116,-0.358,-0.223,-0.4931
